t,MV,MVP,MVI,MVD,PV,SP,DV,Man
3.710000000000000000e+02,6.279198884811692949e+01,-3.243635867146942786e+01,8.243635867146943497e+01,-1.398467422445244468e+00,7.406999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.720000000000000000e+02,6.280563496479872754e+01,-3.247678620616590450e+01,8.247678620616591161e+01,-1.398977228929827898e+00,7.409999999999999432e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.730000000000000000e+02,6.281922569052143501e+01,-3.257111712045768570e+01,8.257111712045768570e+01,-1.525174383579654513e+00,7.417000000000000171e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.740000000000000000e+02,6.283276125012253033e+01,-3.278673063883886130e+01,8.278673063883886130e+01,-1.925782201827896278e+00,7.432999999999999829e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.750000000000000000e+02,6.284624186752683528e+01,-3.286758570823180747e+01,8.286758570823181458e+01,-1.985221385817891315e+00,7.439000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.760000000000000000e+02,6.285966776575024539e+01,-3.286758570823180747e+01,8.286758570823181458e+01,-1.852092269279674186e+00,7.439000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.770000000000000000e+02,6.287303916690341055e+01,-3.278673063883886130e+01,8.278673063883886130e+01,-1.539308498976134754e+00,7.432999999999999829e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.780000000000000000e+02,6.288635629219543688e+01,-3.286758570823180747e+01,8.286758570823181458e+01,-1.624664642653077307e+00,7.439000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.790000000000000000e+02,6.289961936193748215e+01,-3.286758570823180747e+01,8.286758570823181458e+01,-1.515714492260569424e+00,7.439000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+02,6.291282859554645768e+01,-3.286758570823180747e+01,8.286758570823181458e+01,-1.414070548305327302e+00,7.439000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.810000000000000000e+02,6.292598421154865207e+01,-3.286758570823180747e+01,8.286758570823181458e+01,-1.319242855956525684e+00,7.439000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.820000000000000000e+02,6.293908642758330529e+01,-3.286758570823180747e+01,8.286758570823181458e+01,-1.230774316796350965e+00,7.439000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.830000000000000000e+02,6.295213546040626085e+01,-3.286758570823180747e+01,8.286758570823181458e+01,-1.148238485466123393e+00,7.439000000000000057e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.840000000000000000e+02,6.296513152589352558e+01,-3.296191662252356736e+01,8.296191662252357446e+01,-1.291250201775220319e+00,7.445999999999999375e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.850000000000000000e+02,6.297807483904480819e+01,-3.309667507151181809e+01,8.309667507151181098e+01,-1.518962691986873725e+00,7.456000000000000227e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.860000000000000000e+02,6.299096561398717142e+01,-3.313710260620829473e+01,8.313710260620828763e+01,-1.511392075353053865e+00,7.459000000000000341e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.870000000000000000e+02,6.300380406397848532e+01,-3.331228858989300079e+01,8.331228858989300079e+01,-1.818632984500118566e+00,7.471999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.880000000000000000e+02,6.301659040141097989e+01,-3.331228858989300079e+01,8.331228858989300079e+01,-1.696675300453704960e+00,7.471999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.890000000000000000e+02,6.302932483781476236e+01,-3.331228858989300079e+01,8.331228858989300079e+01,-1.582896109167914567e+00,7.471999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+02,6.304200758386132009e+01,-3.331228858989300079e+01,8.331228858989300079e+01,-1.476746960216203552e+00,7.471999999999999886e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
